region,state,id,month,coal,gas,diesel,thermal_total,nuclear,hydro,res,grand_total
Southern,Telangana,1091,Jun-2021,7572.50,0.00,0.00,7572.50,0.00,2405.60,4389.47,14367.57
Southern,Telangana,1128,Jul-2021,7572.50,0.00,0.00,7572.50,0.00,2405.60,4398.01,14376.11
Southern,Telangana,1165,Aug-2021,7572.50,0.00,0.00,7572.50,0.00,2405.60,4430.43,14408.53
Southern,Telangana,1202,Sep-2021,7572.50,0.00,0.00,7572.50,0.00,2405.60,4430.43,14408.53
Southern,Telangana,1238,Oct-2021,7572.50,0.00,0.00,7572.50,0.00,2405.60,4474.89,14452.99
Southern,Telangana,1274,Nov-2021,7572.50,0.00,0.00,7572.50,0.00,2405.60,4479.38,14457.48
Southern,Telangana,1418,Dec-2021,7572.50,0.00,0.00,7572.50,0.00,2405.60,4601.74,14579.84
Southern,Telangana,1454,Jan-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,4755.00,15003.10
Southern,Telangana,1490,Feb-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,4877.89,15125.99
Southern,Telangana,1526,Mar-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,4959.19,15207.29
Southern,Telangana,1562,Apr-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,4964.56,15212.66
Southern,Telangana,1598,May-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,4992.37,15240.47
Southern,Telangana,1634,Jun-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,5059.78,15307.88
Southern,Telangana,1670,Jul-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,5063.42,15311.52
Southern,Telangana,1706,Aug-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,5068.81,15316.91
Southern,Telangana,1742,Sep-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,5076.10,15324.20
Southern,Telangana,1778,Oct-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,5078.73,15326.83
Southern,Telangana,1814,Nov-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,5078.73,15326.83
Southern,Telangana,1850,Dec-2022,7842.50,0.00,0.00,7842.50,0.00,2405.60,5090.27,15338.37
Southern,Telangana,1886,Jan-2023,7842.50,0.00,0.00,7842.50,0.00,2405.60,5096.52,15344.62
Southern,Telangana,1922,Feb-2023,7842.50,0.00,0.00,7842.50,0.00,2405.60,5096.52,15344.62
Southern,Telangana,1958,Mar-2023,7842.50,0.00,0.00,7842.50,0.00,2405.60,5105.37,15353.47
Southern,Telangana,1994,Apr-2023,7842.50,0.00,0.00,7842.50,0.00,2405.60,5105.37,15353.47
Southern,Telangana,2030,May-2023,7842.50,0.00,0.00,7842.50,0.00,2405.60,5105.37,15353.47
Southern,Telangana,2066,Jun-2023,7842.50,0.00,0.00,7842.50,0.00,2405.60,5134.55,15382.65
Southern,Telangana,2102,Jul-2023,7842.50,0.00,0.00,7842.50,0.00,2405.60,5142.04,15390.14
Southern,Telangana,2138,Aug-2023,7842.50,0.00,0.00,7842.50,0.00,2405.60,5152.32,15400.42
Southern,Telangana,2174,Sep-2023,8642.50,0.00,0.00,8642.50,0.00,2405.60,5152.32,16200.42
Southern,Telangana,2352,Oct-2023,8642.50,0.00,0.00,8642.50,0.00,2405.60,5152.32,16200.42
Southern,Telangana,2227,Nov-2023,8642.50,0.00,0.00,8642.50,0.00,2405.60,5152.32,16200.42
Southern,Telangana,2388,Dec-2023,8642.50,0.00,0.00,8642.50,0.00,2405.60,5152.32,16200.42
Southern,Andhra Pradesh.,95,Mar-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,7739.60,25856.80
Southern,Andhra Pradesh.,131,Apr-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,7739.60,25856.80
Southern,Andhra Pradesh.,167,May-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,7745.19,25862.39
Southern,Andhra Pradesh.,203,Jun-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,7963.21,26080.41
Southern,Andhra Pradesh.,239,Jul-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,7964.60,26081.80
Southern,Andhra Pradesh.,275,Aug-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,7966.59,26083.79
Southern,Andhra Pradesh.,311,Sep-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,8065.57,26182.77
Southern,Andhra Pradesh.,347,Oct-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,8071.72,26188.92
Southern,Andhra Pradesh.,383,Nov-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,8073.67,26190.87
Southern,Andhra Pradesh.,419,Dec-2019,11590.00,4880.40,36.80,16507.20,0.00,1610.00,8073.67,26190.87
North Eastern,Arunachal Pradesh,30,Jan-2019,0.00,0.00,0.00,0.00,0.00,515.00,112.49,627.49
North Eastern,Arunachal Pradesh,66,Feb-2019,0.00,0.00,0.00,0.00,0.00,515.00,112.49,627.49
North Eastern,Arunachal Pradesh,102,Mar-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.50,651.50
North Eastern,Arunachal Pradesh,138,Apr-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.50,651.50
North Eastern,Arunachal Pradesh,174,May-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.50,651.50
North Eastern,Arunachal Pradesh,210,Jun-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.50,651.50
North Eastern,Arunachal Pradesh,246,Jul-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.71,651.71
North Eastern,Arunachal Pradesh,282,Aug-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.72,651.72
North Eastern,Arunachal Pradesh,318,Sep-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.72,651.72
North Eastern,Arunachal Pradesh,354,Oct-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.72,651.72
North Eastern,Arunachal Pradesh,390,Nov-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.72,651.72
North Eastern,Arunachal Pradesh,426,Dec-2019,0.00,0.00,0.00,0.00,0.00,515.00,136.72,651.72
North Eastern,Arunachal Pradesh,463,Jan-2020,0.00,0.00,0.00,0.00,0.00,515.00,136.72,651.72
North Eastern,Arunachal Pradesh,500,Feb-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,537,Mar-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,574,Apr-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,611,May-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,648,Jun-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,685,Jul-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,722,Aug-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,759,Sep-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,796,Oct-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,833,Nov-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,870,Dec-2020,0.00,0.00,0.00,0.00,0.00,815.00,136.72,951.72
North Eastern,Arunachal Pradesh,907,Jan-2021,0.00,0.00,0.00,0.00,0.00,965.00,136.72,1101.72
North Eastern,Arunachal Pradesh,944,Feb-2021,0.00,0.00,0.00,0.00,0.00,1115.00,136.72,1251.72
North Eastern,Arunachal Pradesh,981,Mar-2021,0.00,0.00,0.00,0.00,0.00,1115.00,136.72,1251.72
North Eastern,Arunachal Pradesh,1018,Apr-2021,0.00,0.00,0.00,0.00,0.00,1115.00,136.72,1251.72
North Eastern,Arunachal Pradesh,1055,May-2021,0.00,0.00,0.00,0.00,0.00,1115.00,136.72,1251.72
North Eastern,Arunachal Pradesh,1092,Jun-2021,0.00,0.00,0.00,0.00,0.00,1115.00,136.72,1251.72
North Eastern,Arunachal Pradesh,1129,Jul-2021,0.00,0.00,0.00,0.00,0.00,1115.00,142.28,1257.28
North Eastern,Arunachal Pradesh,1166,Aug-2021,0.00,0.00,0.00,0.00,0.00,1115.00,142.33,1257.33
North Eastern,Arunachal Pradesh,1203,Sep-2021,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
North Eastern,Arunachal Pradesh,1239,Oct-2021,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
North Eastern,Arunachal Pradesh,1275,Nov-2021,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
North Eastern,Arunachal Pradesh,1419,Dec-2021,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
North Eastern,Arunachal Pradesh,1455,Jan-2022,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
North Eastern,Arunachal Pradesh,1491,Feb-2022,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
North Eastern,Arunachal Pradesh,1527,Mar-2022,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
North Eastern,Arunachal Pradesh,1563,Apr-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.34,1259.34
North Eastern,Arunachal Pradesh,1599,May-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.34,1259.34
North Eastern,Arunachal Pradesh,1635,Jun-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.34,1259.34
North Eastern,Arunachal Pradesh,1671,Jul-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.34,1259.34
North Eastern,Arunachal Pradesh,1707,Aug-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.34,1259.34
North Eastern,Arunachal Pradesh,1743,Sep-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.34,1259.34
North Eastern,Arunachal Pradesh,1779,Oct-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.34,1259.34
North Eastern,Arunachal Pradesh,1815,Nov-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.34,1259.34
North Eastern,Arunachal Pradesh,1851,Dec-2022,0.00,0.00,0.00,0.00,0.00,1115.00,144.63,1259.63
North Eastern,Arunachal Pradesh,1887,Jan-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.70,1259.70
North Eastern,Arunachal Pradesh,1923,Feb-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.75,1259.75
North Eastern,Arunachal Pradesh,1959,Mar-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.75,1259.75
North Eastern,Arunachal Pradesh,1995,Apr-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.75,1259.75
North Eastern,Arunachal Pradesh,2031,May-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.86,1259.86
North Eastern,Arunachal Pradesh,2067,Jun-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.86,1259.86
North Eastern,Arunachal Pradesh,2103,Jul-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.86,1259.86
North Eastern,Arunachal Pradesh,2139,Aug-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2175,Sep-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2353,Oct-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2228,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2235,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2242,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2249,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2256,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2263,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2270,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2277,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2284,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2291,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2298,Nov-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Arunachal Pradesh,2389,Dec-2023,0.00,0.00,0.00,0.00,0.00,1115.00,144.90,1259.90
North Eastern,Assam,31,Jan-2019,500.00,643.70,0.00,1143.70,0.00,350.00,50.79,1544.49
North Eastern,Assam,67,Feb-2019,500.00,643.70,0.00,1143.70,0.00,350.00,52.76,1546.46
North Eastern,Assam,103,Mar-2019,750.00,643.70,0.00,1393.70,0.00,350.00,56.51,1800.21
North Eastern,Assam,139,Apr-2019,750.00,643.70,0.00,1393.70,0.00,350.00,56.51,1800.21
North Eastern,Assam,175,May-2019,750.00,643.70,0.00,1393.70,0.00,350.00,56.51,1800.21
North Eastern,Assam,211,Jun-2019,750.00,643.70,0.00,1393.70,0.00,350.00,63.45,1807.15
North Eastern,Assam,247,Jul-2019,750.00,643.70,0.00,1393.70,0.00,350.00,75.18,1818.88
North Eastern,Assam,283,Aug-2019,750.00,643.70,0.00,1393.70,0.00,350.00,75.18,1818.88
North Eastern,Assam,319,Sep-2019,750.00,643.70,0.00,1393.70,0.00,350.00,75.34,1819.05
North Eastern,Assam,355,Oct-2019,750.00,643.70,0.00,1393.70,0.00,350.00,75.34,1819.05
North Eastern,Assam,391,Nov-2019,750.00,643.70,0.00,1393.70,0.00,350.00,75.34,1819.05
North Eastern,Assam,427,Dec-2019,750.00,643.70,0.00,1393.70,0.00,350.00,75.34,1819.05
North Eastern,Assam,464,Jan-2020,750.00,643.70,0.00,1393.70,0.00,350.00,75.34,1819.05
North Eastern,Assam,501,Feb-2020,750.00,643.70,0.00,1393.70,0.00,350.00,75.34,1819.05
North Eastern,Assam,538,Mar-2020,750.00,643.70,0.00,1393.70,0.00,350.00,75.34,1819.05
North Eastern,Assam,575,Apr-2020,750.00,643.70,0.00,1393.70,0.00,350.00,75.34,1819.05
North Eastern,Assam,612,May-2020,750.00,679.86,0.00,1429.86,0.00,350.00,75.34,1855.20
North Eastern,Assam,649,Jun-2020,750.00,679.86,0.00,1429.86,0.00,350.00,75.34,1855.20
North Eastern,Assam,686,Jul-2020,750.00,679.86,0.00,1429.86,0.00,350.00,77.34,1857.20
North Eastern,Assam,723,Aug-2020,750.00,644.86,0.00,1394.86,0.00,350.00,77.34,1822.19
North Eastern,Assam,760,Sep-2020,750.00,644.86,0.00,1394.86,0.00,350.00,78.46,1823.32
North Eastern,Assam,797,Oct-2020,750.00,644.86,0.00,1394.86,0.00,350.00,78.46,1823.32
North Eastern,Assam,834,Nov-2020,750.00,644.85,0.00,1394.86,0.00,350.00,78.84,1823.69
North Eastern,Assam,871,Dec-2020,750.00,644.85,0.00,1394.86,0.00,350.00,79.10,1823.95
North Eastern,Assam,908,Jan-2021,750.00,644.86,0.00,1394.86,0.00,350.00,79.10,1823.95
North Eastern,Assam,945,Feb-2021,750.00,644.86,0.00,1394.86,0.00,350.00,79.10,1823.95
North Eastern,Assam,982,Mar-2021,750.00,644.86,0.00,1394.86,0.00,350.00,79.10,1823.95
North Eastern,Assam,1019,Apr-2021,750.00,644.86,0.00,1394.86,0.00,350.00,80.26,1825.12
North Eastern,Assam,1056,May-2021,750.00,644.86,0.00,1394.86,0.00,350.00,95.26,1840.12
North Eastern,Assam,1093,Jun-2021,750.00,644.86,0.00,1394.86,0.00,350.00,95.26,1840.12
North Eastern,Assam,1130,Jul-2021,750.00,644.86,0.00,1394.86,0.00,350.00,104.49,1849.35
North Eastern,Assam,1167,Aug-2021,750.00,644.86,0.00,1394.86,0.00,350.00,104.56,1849.41
North Eastern,Assam,1204,Sep-2021,750.00,620.36,0.00,1370.36,0.00,350.00,104.66,1825.01
North Eastern,Assam,1240,Oct-2021,750.00,620.36,0.00,1370.36,0.00,350.00,104.66,1825.01
North Eastern,Assam,1276,Nov-2021,750.00,620.36,0.00,1370.36,0.00,350.00,104.68,1825.03
North Eastern,Assam,1420,Dec-2021,750.00,620.36,0.00,1370.36,0.00,350.00,104.68,1825.03
North Eastern,Assam,1456,Jan-2022,750.00,620.36,0.00,1370.36,0.00,350.00,104.68,1825.03
North Eastern,Assam,1492,Feb-2022,750.00,620.36,0.00,1370.36,0.00,350.00,149.04,1869.39
North Eastern,Assam,1528,Mar-2022,750.00,620.36,0.00,1370.36,0.00,350.00,154.05,1874.40
North Eastern,Assam,1564,Apr-2022,750.00,620.36,0.00,1370.36,0.00,350.00,179.05,1899.40
North Eastern,Assam,1600,May-2022,750.00,620.36,0.00,1370.36,0.00,350.00,179.05,1899.40
North Eastern,Assam,1636,Jun-2022,750.00,597.35,0.00,1347.36,0.00,350.00,179.05,1876.40
North Eastern,Assam,1672,Jul-2022,750.00,597.35,0.00,1347.36,0.00,350.00,179.05,1876.40
North Eastern,Assam,1708,Aug-2022,750.00,597.35,0.00,1347.36,0.00,350.00,179.07,1876.42
North Eastern,Assam,1744,Sep-2022,750.00,597.36,0.00,1347.36,0.00,350.00,184.04,1881.39
North Eastern,Assam,1780,Oct-2022,750.00,597.36,0.00,1347.36,0.00,350.00,184.04,1881.39
North Eastern,Assam,1816,Nov-2022,750.00,597.36,0.00,1347.36,0.00,350.00,184.04,1881.39
North Eastern,Assam,1852,Dec-2022,750.00,597.36,0.00,1347.36,0.00,350.00,184.04,1881.39
North Eastern,Assam,1888,Jan-2023,750.00,597.36,0.00,1347.36,0.00,350.00,184.04,1881.39
North Eastern,Assam,1924,Feb-2023,750.00,597.36,0.00,1347.36,0.00,350.00,184.04,1881.39
North Eastern,Assam,1960,Mar-2023,750.00,597.36,0.00,1347.36,0.00,350.00,184.04,1881.39
North Eastern,Assam,1996,Apr-2023,750.00,597.36,0.00,1347.36,0.00,350.00,184.04,1881.39
North Eastern,Assam,2032,May-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.79,1889.14
North Eastern,Assam,2068,Jun-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.80,1889.15
North Eastern,Assam,2104,Jul-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.91,1889.26
North Eastern,Assam,2140,Aug-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.91,1889.26
North Eastern,Assam,2176,Sep-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.91,1889.26
North Eastern,Assam,2354,Oct-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2229,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2236,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2243,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2250,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2257,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2264,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2271,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2278,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2285,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2292,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2299,Nov-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Assam,2390,Dec-2023,750.00,597.36,0.00,1347.36,0.00,350.00,191.92,1889.28
North Eastern,Manipur,32,Jan-2019,0.00,0.00,36.00,36.00,0.00,105.00,8.04,149.04
North Eastern,Manipur,68,Feb-2019,0.00,0.00,36.00,36.00,0.00,105.00,8.68,149.68
North Eastern,Manipur,104,Mar-2019,0.00,0.00,36.00,36.00,0.00,105.00,8.89,149.89
North Eastern,Manipur,140,Apr-2019,0.00,0.00,36.00,36.00,0.00,105.00,8.89,149.89
North Eastern,Manipur,176,May-2019,0.00,0.00,36.00,36.00,0.00,105.00,8.89,149.89
North Eastern,Manipur,212,Jun-2019,0.00,0.00,36.00,36.00,0.00,105.00,9.09,150.09
North Eastern,Manipur,248,Jul-2019,0.00,0.00,36.00,36.00,0.00,105.00,9.14,150.14
North Eastern,Manipur,284,Aug-2019,0.00,0.00,36.00,36.00,0.00,105.00,9.45,150.45
North Eastern,Manipur,320,Sep-2019,0.00,0.00,36.00,36.00,0.00,105.00,9.56,150.56
North Eastern,Manipur,356,Oct-2019,0.00,0.00,36.00,36.00,0.00,105.00,9.75,150.75
North Eastern,Manipur,392,Nov-2019,0.00,0.00,36.00,36.00,0.00,105.00,9.84,150.84
North Eastern,Manipur,428,Dec-2019,0.00,0.00,36.00,36.00,0.00,105.00,9.84,150.84
North Eastern,Manipur,465,Jan-2020,0.00,0.00,36.00,36.00,0.00,105.00,10.61,151.61
North Eastern,Manipur,502,Feb-2020,0.00,0.00,36.00,36.00,0.00,105.00,10.61,151.61
North Eastern,Manipur,539,Mar-2020,0.00,0.00,36.00,36.00,0.00,105.00,10.61,151.61
North Eastern,Manipur,576,Apr-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.05,152.05
North Eastern,Manipur,613,May-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.05,152.05
North Eastern,Manipur,650,Jun-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.80,152.80
North Eastern,Manipur,687,Jul-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.80,152.80
North Eastern,Manipur,724,Aug-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.80,152.80
North Eastern,Manipur,761,Sep-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,798,Oct-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,835,Nov-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,872,Dec-2020,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,909,Jan-2021,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,946,Feb-2021,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,983,Mar-2021,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,1020,Apr-2021,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,1057,May-2021,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,1094,Jun-2021,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
North Eastern,Manipur,1131,Jul-2021,0.00,0.00,36.00,36.00,0.00,105.00,17.42,158.42
North Eastern,Manipur,1168,Aug-2021,0.00,0.00,36.00,36.00,0.00,105.00,17.45,158.45
North Eastern,Manipur,1205,Sep-2021,0.00,0.00,36.00,36.00,0.00,105.00,17.57,158.57
North Eastern,Manipur,1241,Oct-2021,0.00,0.00,36.00,36.00,0.00,105.00,17.61,158.61
North Eastern,Manipur,1277,Nov-2021,0.00,0.00,36.00,36.00,0.00,105.00,17.63,158.63
North Eastern,Manipur,1421,Dec-2021,0.00,0.00,36.00,36.00,0.00,105.00,17.65,158.65
North Eastern,Manipur,1457,Jan-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.69,158.69
North Eastern,Manipur,1493,Feb-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.70,158.70
North Eastern,Manipur,1529,Mar-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.70,158.70
North Eastern,Manipur,1565,Apr-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.69,158.69
North Eastern,Manipur,1601,May-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.71,158.71
North Eastern,Manipur,1637,Jun-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.71,158.71
North Eastern,Manipur,1673,Jul-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.71,158.71
North Eastern,Manipur,1709,Aug-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.73,158.73
North Eastern,Manipur,1745,Sep-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.73,158.73
North Eastern,Manipur,1781,Oct-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.73,158.73
North Eastern,Manipur,1817,Nov-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.73,158.73
North Eastern,Manipur,1853,Dec-2022,0.00,0.00,36.00,36.00,0.00,105.00,17.73,158.73
North Eastern,Manipur,1889,Jan-2023,0.00,0.00,36.00,36.00,0.00,105.00,17.73,158.73
North Eastern,Manipur,1925,Feb-2023,0.00,0.00,36.00,36.00,0.00,105.00,17.73,158.73
North Eastern,Manipur,1961,Mar-2023,0.00,0.00,36.00,36.00,0.00,105.00,17.73,158.73
North Eastern,Manipur,1997,Apr-2023,0.00,0.00,36.00,36.00,0.00,105.00,17.88,158.88
North Eastern,Manipur,2033,May-2023,0.00,0.00,36.00,36.00,0.00,105.00,17.88,158.88
North Eastern,Manipur,2069,Jun-2023,0.00,0.00,36.00,36.00,0.00,105.00,17.89,158.89
North Eastern,Manipur,2105,Jul-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2141,Aug-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2177,Sep-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.48,159.48
North Eastern,Manipur,2355,Oct-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.48,159.48
North Eastern,Manipur,2230,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2237,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2244,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2251,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2258,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2265,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2272,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2279,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2286,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2293,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2300,Nov-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
North Eastern,Manipur,2391,Dec-2023,0.00,0.00,36.00,36.00,0.00,105.00,18.49,159.49
